step,wall_time,tag,type,value
42,1745209942.7885857,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.03186129033565521
43,1745210815.5673687,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.03021860681474209
44,1745211689.2001548,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.02913268841803074
45,1745212555.286799,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.02966788038611412
46,1745213417.3930137,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.028682013973593712
47,1745214282.5869966,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.026951590552926064
48,1745215148.1593091,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.027368739247322083
49,1745216019.7696426,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.02761068567633629
50,1745216894.1244173,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.026279950514435768
51,1745217756.7001545,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.02624497190117836
52,1745218620.681231,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.025879422202706337
53,1745219494.3999586,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.025088965892791748
54,1745220361.1681905,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.025350218638777733
55,1745221224.4159591,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.024863209575414658
56,1745222085.9250214,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.0246675293892622
57,1745222948.932554,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.0227959044277668
58,1745223809.580624,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.02195798046886921
59,1745224668.3067057,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.02409135363996029
60,1745225543.6914177,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.022881153970956802
61,1745226401.9323869,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.021376870572566986
62,1745227259.5916297,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/std,scalar,0.021377496421337128
0,1745171235.4798646,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,15.906054496765137
1,1745172296.8730567,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,16.50009536743164
2,1745173338.122997,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,27.858966827392578
3,1745174233.1220338,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,18.43417739868164
4,1745175273.5611098,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,20.521358489990234
5,1745176165.8123603,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,28.392017364501953
6,1745177057.4327095,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,29.431909561157227
7,1745178097.8355238,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,18.98921012878418
8,1745179142.5070796,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,12.5348539352417
9,1745180055.5874119,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,10.21493148803711
10,1745181105.8416607,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,9.62725830078125
11,1745182002.4374237,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,9.621869087219238
12,1745182902.5473778,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,10.404623031616211
13,1745183792.157215,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,8.778128623962402
14,1745184693.325557,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,7.011136054992676
15,1745185595.5011623,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,5.035386562347412
16,1745186496.7653413,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,6.9280571937561035
17,1745187405.2527783,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,4.945040702819824
18,1745188306.301907,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,5.644162178039551
19,1745189207.7234402,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,5.089506149291992
20,1745190256.0618336,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,3.441699981689453
21,1745191170.6557803,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,3.4009063243865967
22,1745192071.866182,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,3.6799843311309814
23,1745192964.2073352,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,2.876646041870117
24,1745193856.0778618,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,2.6838266849517822
25,1745194746.1306732,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,2.364954948425293
26,1745195628.7239294,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.8896663188934326
27,1745196516.4203234,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.8389167785644531
28,1745197400.5666158,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.5060203075408936
29,1745198281.6337824,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.4501079320907593
30,1745199160.7689407,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.62771737575531
31,1745200038.8833902,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.354358196258545
32,1745200913.1430006,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.1399866342544556
33,1745201943.3738658,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.1246159076690674
34,1745202839.4084294,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.2002754211425781
35,1745203720.359398,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.134385347366333
36,1745204589.3956342,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9876645803451538
37,1745205607.4809992,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.4420158863067627
38,1745206470.4239914,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.4153683185577393
39,1745207343.52352,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9977580904960632
40,1745208209.389782,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.944699764251709
41,1745209076.1038084,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.18575119972229
42,1745209942.7891324,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.221825122833252
43,1745210815.5686233,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.1739847660064697
44,1745211689.2006123,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9926926493644714
45,1745212555.2998059,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9774669408798218
46,1745213417.3939075,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.1008234024047852
47,1745214282.5874953,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,1.2155271768569946
48,1745215148.1597297,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.8833984136581421
49,1745216019.7703483,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.917412281036377
50,1745216894.1284387,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9723658561706543
51,1745217756.7005992,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.7887752652168274
52,1745218620.6816633,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.8891724348068237
53,1745219494.4013376,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9692188501358032
54,1745220361.168539,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.8653720617294312
55,1745221224.416374,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.7872604131698608
56,1745222085.925819,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.7557514905929565
57,1745222948.9357858,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.6562522649765015
58,1745223809.5809731,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.7500479817390442
59,1745224668.3070898,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.9680460095405579
60,1745225543.6917715,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.8559675216674805
61,1745226401.9327652,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.775534987449646
62,1745227259.59201,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/max,scalar,0.6648515462875366
0,1745171235.4810443,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-10.962301254272461
1,1745172296.8736422,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-12.038416862487793
2,1745173338.1234658,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-33.65028762817383
3,1745174233.1224825,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-11.59379768371582
4,1745175273.5615346,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-23.052919387817383
5,1745176165.8128376,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-22.3178768157959
6,1745177057.4330719,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-20.621917724609375
7,1745178097.8359146,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-11.0322847366333
8,1745179142.5096326,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-9.9843111038208
9,1745180055.599761,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-8.369805335998535
10,1745181105.8420277,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-5.131918430328369
11,1745182002.4377706,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-5.945247173309326
12,1745182902.5477357,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-5.462462902069092
13,1745183792.1575751,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-6.522121429443359
14,1745184693.3259854,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-4.187350273132324
15,1745185595.5015173,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-3.837441921234131
16,1745186496.7668388,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-3.0764718055725098
17,1745187405.253613,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-3.1474268436431885
18,1745188306.3022704,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-4.674622535705566
19,1745189207.7239153,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-2.1999402046203613
20,1745190256.0623374,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.5280286073684692
21,1745191170.6563854,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.337083101272583
22,1745192071.8665438,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.9101476669311523
23,1745192964.2077072,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.2230280637741089
24,1745193856.0783012,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.056549310684204
25,1745194746.13101,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.983688473701477
26,1745195628.7243564,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9174202084541321
27,1745196516.420716,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9463251233100891
28,1745197400.567018,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.032667875289917
29,1745198281.634147,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.957126796245575
30,1745199160.7693346,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.0506317615509033
31,1745200038.8838158,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.1177586317062378
32,1745200913.143445,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.7964268326759338
33,1745201943.3742862,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8255655169487
34,1745202839.4087813,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8809298276901245
35,1745203720.3597605,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8309490084648132
36,1745204589.3960202,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.6805213689804077
37,1745205607.4813752,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.144799828529358
38,1745206470.4243846,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.1079034805297852
39,1745207343.5239198,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.7901425957679749
40,1745208209.3903031,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.7875479459762573
41,1745209076.1044369,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9281513094902039
42,1745209942.7895777,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9880993962287903
43,1745210815.569717,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8869221806526184
44,1745211689.2010877,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8365195393562317
45,1745212555.3007364,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8000239133834839
46,1745213417.394968,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9088211059570312
47,1745214282.5878708,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-1.3166202306747437
48,1745215148.160108,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9347268342971802
49,1745216019.7711694,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.9380409121513367
50,1745216894.144418,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8418362736701965
51,1745217756.7010074,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.6654080152511597
52,1745218620.682211,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.7855292558670044
53,1745219494.403488,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8501165509223938
54,1745220361.1689093,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.7528809309005737
55,1745221224.4171093,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.62126624584198
56,1745222085.9263313,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.6774526834487915
57,1745222948.9384534,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.5969675779342651
58,1745223809.581315,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.6050534248352051
59,1745224668.307463,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8381067514419556
60,1745225543.6921294,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.8010274171829224
61,1745226401.9331481,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.6913992166519165
62,1745227259.592407,Train/activations/ResidualBlockbottle1_2ndConvBlock_forward/min,scalar,-0.4869635999202728
0,1745171235.4814675,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.34096530079841614
1,1745172296.874137,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.7013849020004272
2,1745173338.1239564,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.7009180188179016
3,1745174233.1228185,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.6618115305900574
4,1745175273.5619419,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.9570391774177551
5,1745176165.8132925,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.6852627992630005
6,1745177057.433423,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.42476606369018555
7,1745178097.8362904,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.6859809160232544
8,1745179142.5102253,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.6777088046073914
9,1745180055.6024835,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.4071684777736664
10,1745181105.8423965,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.20916879177093506
11,1745182002.4381192,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.3870261311531067
12,1745182902.5481122,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.3753081262111664
13,1745183792.158112,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.5720207095146179
14,1745184693.3266304,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.3155548572540283
15,1745185595.501895,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.3184308111667633
16,1745186496.7712185,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.20732903480529785
17,1745187405.2539892,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.2641673982143402
18,1745188306.3027003,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,0.16351820528507233
19,1745189207.7243738,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.10008382797241211
20,1745190256.0633607,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.06165052577853203
21,1745191170.6568744,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.07456006109714508
22,1745192071.8669174,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.07609269767999649
23,1745192964.208075,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.08840136229991913
24,1745193856.0786629,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.03952338546514511
25,1745194746.1313722,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.03133886307477951
26,1745195628.7247787,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.013176297768950462
27,1745196516.4210823,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.010935166850686073
28,1745197400.5673838,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.003195415483787656
29,1745198281.6345155,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.00043415147229097784
30,1745199160.7697062,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,0.0001965295523405075
31,1745200038.8842208,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0003670831792987883
32,1745200913.1442924,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.00023762776982039213
33,1745201943.3746388,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-8.606961637269706e-05
34,1745202839.4092298,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0003360666160006076
35,1745203720.3601975,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0006620989879593253
36,1745204589.3964562,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0004472432774491608
37,1745205607.4817498,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0009203407098539174
38,1745206470.4247844,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0008633746765553951
39,1745207343.524347,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0008671396644786
40,1745208209.3911176,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0009759896202012897
41,1745209076.1061678,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.000984208658337593
42,1745209942.7902715,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0008873773622326553
43,1745210815.5701995,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0011899087112396955
44,1745211689.2029068,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.001121668377891183
45,1745212555.301175,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.001026142155751586
46,1745213417.395804,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0010758239077404141
47,1745214282.5882554,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0009851616341620684
48,1745215148.1647906,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0011017720680683851
49,1745216019.7724192,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0010701274732127786
50,1745216894.169892,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.001220340491272509
51,1745217756.7016773,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0014010056620463729
52,1745218620.6826158,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.001592885353602469
53,1745219494.4039464,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.001286927959881723
54,1745220361.169327,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0011903278063982725
55,1745221224.418702,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0014336257008835673
56,1745222085.9271653,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0013908121036365628
57,1745222948.9414742,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0014046105789020658
58,1745223809.5818,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0012094320263713598
59,1745224668.3078353,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0012348646996542811
60,1745225543.6925242,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0012180658522993326
61,1745226401.933494,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0013651178451254964
62,1745227259.5927987,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/mean,scalar,-0.0010143826948478818
0,1745171235.4820035,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.6575292348861694
1,1745172296.8746843,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.7458232641220093
2,1745173338.124413,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,2.3856639862060547
3,1745174233.1232893,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.957291603088379
4,1745175273.5623193,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.990631103515625
5,1745176165.813693,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,2.2455086708068848
6,1745177057.4337716,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,2.3335120677948
7,1745178097.8366432,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,2.038923978805542
8,1745179142.5107317,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.7037990093231201
9,1745180055.6080873,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.3799526691436768
10,1745181105.842746,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.2547687292099
11,1745182002.4384537,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.5602128505706787
12,1745182902.548445,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.4007539749145508
13,1745183792.15846,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.7641032934188843
14,1745184693.3270473,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.1273618936538696
15,1745185595.5022712,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,1.0098545551300049
16,1745186496.7718043,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.711064875125885
17,1745187405.2543306,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.7151259183883667
18,1745188306.3031716,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.9059889912605286
19,1745189207.724829,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.37452465295791626
20,1745190256.0638382,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.358989417552948
21,1745191170.6573539,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.2647021412849426
22,1745192071.8672843,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.22909963130950928
23,1745192964.2084322,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.16691799461841583
24,1745193856.0790155,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.10158803313970566
25,1745194746.1317396,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.06754636019468307
26,1745195628.7251756,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.05976303666830063
27,1745196516.4215248,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.05490337684750557
28,1745197400.5677576,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.04365479573607445
29,1745198281.634918,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.036194123327732086
30,1745199160.7701025,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.03383346647024155
31,1745200038.884643,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.03225073218345642
32,1745200913.144777,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.028873424977064133
33,1745201943.3750055,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.028169337660074234
34,1745202839.409619,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.0278179794549942
35,1745203720.361753,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.02674080803990364
36,1745204589.396821,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.025960322469472885
37,1745205607.482107,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.024709485471248627
38,1745206470.4272532,Train/activations/ResidualBlockbottle2_1stConvBlock_forward/std,scalar,0.02423863112926483
